text,summary
"Jakarta , CNN Indonesia - - Jadwal syuting yang bergeser bukanlah satu-satunya alasan produksi musim terakhir Game of Thrones ditunda . Salah satu pemeran utama , Kit Harington ternyata memang meminta produser untuk mengosongkan jadwal syuting untuk hari istimewanya . Dalam acara The Jonathan Ross Show akhir pekan lalu , Harington mengungkapkan bahwa dia akan menggelar pernikahan selama periode musim terakhir Game of Thrones difilmkan . Pasangannya sekaligus rekan sesama artis di Game of Thrones , Rose Leslie . Hari pernikahan itu bukan hanya akan istimewa bagi sang pemeran Jon Snow , melainkan juga sekuruh pemain dan kru serial yang akan memasuki musim terakhir itu . Pasalnya , Harington berniat mengundang mereka semua untuk menjadi saksi perjalanan asmaranya di pelaminan . "" Saya menelepon produser dan berkata , ' Saya menikah dan itu salah Anda sebenarnya,’ ” katanya seolah menjelaskan bahwa hubungan mereka terjadi karena dipasangkan di serial . Pasangan cinta lokasi itu mengumumkan kabar soal pertunangan mereka pada bulan lalu . Keduanya memutuskan melangkah ke jenjang hubungan yang lebih serius setelah menjalin hubungan selama lima tahun . Leslie merupakan aktris yang memerankan Ygritte . Rumor hubungan pasangan ikonis dalam serial Game of Thrones itu pertama kali muncul pada 2012 . Namun , setelah satu tahun menjalin asmara , mereka dilaporkan berpisah . Sampai pada akhirnya , mereka kembali bersatu dan isu asmara mereka terus bergulir . Keduanya mengonfirmasi hubungan tersebut pada April 2016 . Mereka lalu membuat debut di depan publik sebagai pasangan dalam karpet merah Olivier Awards di London , 2016 . Sebulan setelah mengumumkan hubungannya ke publik , aktor berusia 30 tahun itu mulai terbuka soal asmaranya , yang menurutnya diawali pada saat syuting di Islandia untuk musim kedua serial yang diadaptasi dari novel fantasi karya George RR Martin itu . Dengan tersipu Harington mengakui bahwa pekan - pekan itu adalah waktu favoritnya dari proses syuting Game of Thrones . "" Karena negara itu indah dengan aurora yang magis , dan di sanalah saya jatuh cinta , "" katanya dalam sebuah cerita sampul untuk L'Uomo Vogue . "" Jika Anda sudah tertarik pada seseorang , dan kemudian berperan sebagai pasangan di acara itu , menjadi sangat mudah untuk jatuh cinta , ” tambahnya . Sementara pada 2014 , Leslie juga sempat menyinggung hubungannya dengan Harington kepada People . "" Kit adalah pria yang menyenangkan , lucu , dan teman baik , "" katanya . "" Kami sudah saling mengenal sebelum mulai terlibat di Game of Thrones . Selalu menjadi kesempatan istimewa untuk bekerja dengannya sekaligus berkah yang kami dapatkan dalam kehidupan nyata karena membuat karakter kami lebih dapat dipercaya , ” ujarnya lebih lanjut , dikutip dari   ( rsa )","Jadwal syuting yang bergeser bukanlah satu-satunya alasan produksi musim terakhir Game of Thrones ditunda . Salah satu pemeran utama , Kit Harington ternyata memang meminta produser untuk mengosongkan jadwal syuting . Harington mengungkapkan bahwa dia akan menggelar pernikahan selama periode musim terakhir Game of Thrones difilmkan . Pasangannya sekaligus rekan sesama artis di Game of Thrones , Rose Leslie ."
"Gempa melanda kawasan Lampung Selatan pada sekitar pukul 04.28 WIB , Selasa ( 25 / 4 ) . Gempa yang berkekuatan 5,1 magnitudo itu tidak berpotensi menimbulkan gelombang tsunami . Informasi dari Badan Meteorologi , Klimatologi , dan Geofisika ( BMKG ) , titik gempa berada di kedalaman 10 Km . Lokasi gempa berada di 6.17 Lintang Selatan dan 105.36 Bujur Timur atau 70 Km sebelah Barat Daya Lampung Selatan . Hingga saat ini , belum ada informasi lebih lanjut mengenai dugaan kerusakan yang timbul akibat gempa tersebut .","Gempa melanda kawasan Lampung Selatan pada sekitar pukul 04.28 WIB , Selasa ( 25 / 4 ) . Gempa yang berkekuatan 5,1 magnitudo itu tidak berpotensi menimbulkan gelombang tsunami . Informasi dari Badan Meteorologi , Klimatologi , dan Geofisika ( BMKG ) , titik gempa berada di kedalaman 10 Km . Lokasi gempa berada di 6.17 Lintang Selatan dan 105.36 Bujur Timur atau 70 Km sebelah Barat Daya Lampung Selatan ."
"Jakarta , CNN Indonesia - - Kepala Dinas Pariwisata dan Kebudayaan DKI Jakarta , Tinia Budiarti mengusulkan sistem pembelian karcis untuk naik ke Monas menggunakan sistem online . "" Saya itu maunya beli karcis naik ke tugu Monas itu pakai online saja , "" kata Tinia di kantornya , Dinas Pariwisata dan Kebudayaan , Jakarta , Jumat ( 26 / 1 ) . Sistem online ini diakui Tinia bisa lebih memudahkan pengunjung untuk mengetahui kuota karcis yang tersedia . Mengingat jumlah pengunjung yang bisa naik Tugu Monas hingga ke puncak setiap harinya dibatasi hanya 2000 orang saja . "" Jadi gampang , dia tahu tiap hari kuotanya tinggal berapa . Bisa beli dua hari sebelumnya , dari rumah , "" kata dia . Tinia juga menyinggung soal kekuatan lift Monas yang menurutnya harus terus dijaga . Apalagi lift yang tersedia di kawasan wisata itu hanya satu dan digunakan untuk naik turun pengunjung . Dia khawatir , lift tersebut akan rusak karena banyaknya beban yang ditanggung setiap harinya . "" Ya namanya mesin , buatan manusia . Bisa rusak kan . Makanya saya maunya kuota ( pengunjung ) itu dikurangi , "" kata dia . Namun , kata dia soal pengurangan kuota ini tentu tak bisa sembarangan dia lakukan . "" Salah - salah jadi viral nanti banyak yang protes . Sekarang saja yang protes sudah banyak , "" katanya . Jumlah pengunjung Monas diperkirakan akan terus meningkat . Pemerintah Provinsi DKI juga telah mencabut pagar - pagar pembatas antara jalan dengan taman di kawasan silang Monas secara bertahap . Tujuannya agar warga leluasa menikmati Monas sebagai taman . Ketiadaan pagar ini membuat warga yang datang ke kawasan ini bebas duduk dan berjalan di rerumputan yang ada di kawasan ini . ( ugo / ugo )","Kepala Dinas Pariwisata dan Kebudayaan DKI Jakarta , Tinia Budiarti mengusulkan sistem pembelian karcis untuk naik ke Monas menggunakan sistem online . Sistem online ini diakui Tinia bisa lebih memudahkan pengunjung untuk mengetahui kuota karcis yang tersedia . Mengingat jumlah pengunjung yang bisa naik Tugu Monas hingga ke puncak setiap harinya dibatasi hanya 2000 orang saja ."
"BEKASI ( Pos Kota ) – Nenek penjual nasi uduk ditangkap pedagang Pasar Tambun , gara-gara mengedarkan uang palsu , Rabu ( 05 / 10 ) malam . Dari tangan Rohati , 63 , polisi juga menemukan sejumlah uang kertas palsu pecahan Rp 50 ribuan dan Rp 100 ribuan . Di rumahnya juga ada jutaan lagi . AKP Boby Kusumawardhana , Kapolsek Tambun , mengatakan perempuan asal Kemayoran , Jakarta Pusat , itu ditangkap ramai-ramai oleh sejumlah pedagang di Pasar Tambun setelah membeli buah mangga dengan menggunakan uang palsu pecahan Rp 100 ribu . “ Korban curiga , karena setelah diterawang rupanya uang yang dipakai membeli tersebut palsu . Lantas , para pedagang segera menghentikan sang nenek yang berusaha kabur dari pasar , ” kata Boby , Kamis ( 6 / 10 ) , Setelah sang nenek ditangkap ora para pedangang , lalu dibawa ke Polsek Tambun , yang jaraknya hanya 200 meter dari lokasi kejadian . “ Ketika digeledah , dia membawa sejumlah uang diduga palsu , uang tersebut kami sita untuk dijadikan barang bukti dan diperiksa ke Bank Indonesia , ” kata Boby . Uang yang disita dari pelaku delapan lembar pecahan Rp 50 ribuan , tiga lembar pecahan Rp 100 ribuan . Dari pengakuan pelaku , uang palsu itu didapat dari seorang perempuan berinisial S yang dibeli dengan uang asli senilai Rp 200 ribu . Polisi juga menggeledah rumahnya , anggota menemukan uang palsu dengan jumlah mencapai Rp 6,4 juta . Rinciannya 25 lembar pencahan Rp 100 ribu , dan 78 lembar pencahan Rp 50 ribu . Sang    Nenek yang sehari-hari    berjualan nasi uduk ini , terancam hukuman 15 penjara karena melanggar pasal 26 ayat 2 Undang - undang RI nomor 7 Tahun 2011 tentang mata uang , “ Pelaku kami titipkan di Rutan Pondok Bambu , Jakarta Timur , ” kata Kapolsek . ( saban / win )","Seorang nenek di Bekasi yang berprofesi sebagai penjual nasi uduk ditangkap ramai-ramai oleh para pedagang Pasar Tambun , Bekasi . Nenek itu ditangkap ketika tengah membeli buah di pasar menggunakan uang palsu . Pedagang yang merasa tertipu segera menangkap sang nenek bersama para pedagang lainnya . Setelah digeledah , pelaku menyembunyikan uang palsu di rumahnya dengan jumlah mencapai Rp 6,4 juta ."
"London ( ANTARA News ) - Pelatih asal Belanda Frank de Boer dipecat sebagai manajer Crystal Palace pada Senin setelah hanya menangani empat pertandingan Liga Inggris ( Premier League ) , demikian dikatakan sumber Sky Sports . De Boer , yang menggantikan Sam Allardyce di klub London itu , telah kalah dalam empat pertandingan liga dengan timnya yang juga gagal mencetak gol - kekalahan terakhir terjadi di Burnley pada Minggu , demikian Reuters . ( D011 )","Pelatih asal Belanda Frank de Boer dipecat sebagai manajer Crystal Palace pada Senin setelah hanya menangani empat pertandingan Liga Inggris ( Premier League ) , demikian dikatakan sumber Sky Sports . De Boer , yang menggantikan Sam Allardyce di klub London itu , telah kalah dalam empat pertandingan liga dengan timnya yang juga gagal mencetak gol - kekalahan terakhir terjadi di Burnley pada Minggu , demikian Reuters ."
"JUARA.NET , TOKYO - Gelar turnamen Jepang Terbuka 2017 dipastikan tersebar merata ke lima negara yakni China , Denmark , Indonesia , Spanyol , dan tuan rumah , Jepang . Publik tuan rumah bersorak paling dulu setelah pasangan ganda putri nomor satu dunia , Misaki Matsutomo / Ayaka Takahashi , mengalahkan Kim Ha - na / Kong Hee - yong ( Korea Selatan ) pada laga final yang berlangsung di Tokyo Metropolitan Gymnasium , Minggu ( 24 / 9 / 2017 ) . Dilansir dari Tournament Software , Matsutomo / Takahashi cuma butuh 56 menit untuk menundukkan Kim / Kong dengan skor 21 - 18 , 21 - 16 . Jepang sebetulnya berpeluang menambah dua gelar melalui pasangan Takuto Inoue / Yuki Kaneko ( ganda putra ) dan Takuro Hoki / Sayaka Hirota ( ganda campuran ) yang juga menjadi finalis . Namun , kedua pasangan tersebut gagal menuai kemenangan . Inoue / Kaneko kalah dari duet Marcus Fernaldi Gideon / Kevin Sanjaya Sukamuljo ( Indonesia ) , sedangkan Hoki / Hirota tumbang di tangan Wang Yilyu / Huang Dongping ( China ) . Dua gelar dari sektor tunggal akhirnya menjadi milik Spanyol dan Denmark . Spanyol membawa pulang satu gelar dari Jepang Terbuka 2017 berkat kemenangan Carolina Marin ( tunggal putri ) atas sang juara bertahan , He Bingjiao ( China ) , dengan skor 23 - 21 , 21 - 12 . Adapun , Denmark mendapat satu titel melalui pemain tunggal putra Viktor Axelsen . Pemain yang menjadi unggulan ketiga ini naik ke podium kampiun setelah mengalahkan Lee Chong Wei ( Malaysia ) melalui rubber game . Berikut hasil lengkap pertandingan final Jepang Terbuka 2017 . WD : Misaki Matsutomo / Ayaka Takahashi ( 1/JPN ) vs Kim Ha - na / Kong Hee - yong ( KOR ) 21 - 18 , 21 - 16 MD : Marcus Fernaldi Gideon / Kevin Sanjaya Sukamuljo ( 3/INA ) vs Takuto Inoue / Yuki Kaneko ( JPN ) 21 - 12 , 21 - 15 XD : Wang Yilyu / Huang Dongping ( CHN ) vs Takuro Hoki / Sayaka Hirota ( JPN ) 21 - 13 , 21 - 8 WS : Carolina Marin ( 5/ESP ) vs He Bingjiao ( 6/CHN ) 23 - 21 , 21 - 12 MS : Viktor Axelsen ( 3/DEN ) vs Lee Chong Wei ( 5/MAS ) 21 - 14 , 19 - 21 , 21 - 14","Gelar juara Jepang Terbuka 2017 dipastikan tersebar merata ke lima negara . Tuan rumah Jepang diwakili pasangan ganda putri Misaki Matsutomo / Ayaka Takahashi . China diwakili pasangan ganda campuran   Wang Yilyu / Huang Dongping . Viktor Axelsen menjadi jawara pada tunggal putra   dari Denmark , Adapun Indonesia diwakili oleh pasangan ganda putra   Marcus Fernaldi Gideon / Kevin Sanjaya Sukamuljo . Sedang ganda putri diraih oleh   Carolina Marin dari Spanyol ."
"Gelandang Real Madrid Isco berharap segera menandatangani kontrak baru dengan klub setelah penampilan memukau di Piala Super Eropa , dini hari tadi . Pemain internasional Spanyol ini mencetak gol kedua setelah Casemiro membawa Los Blancos unggul di babak pertama , dan tembakan Romelu Lukaku dari jarak dekat tidak cukup menggagalkan sang juara Eropa ini mengklaim kemenangan 2 - 1 di Skopje . Hasil Studi : Gaji Messi Terlalu Tinggi Masa depan Isco sempat menjadi teka-teki dalam beberapa pekan terakhir , lantaran pemain 25 tahun ini belum memperpanjang kontrak yang kedaluwarsa tahun depan , meski di pengujung musim lalu menegaskan ia tidak akan hengkang . Tapi kini nasib Isco mulai menemui titik terang , dengan menjelaskan keinginannya bertahan di Santiago Bernabeu . “ Kami sangat dekat dan ini akan segera diselesaikan , ” katanya , bicara soal kontrak di Madrid , dikutip dari Mundo Deportivo .","Isco berharap segera menandatangani kontrak baru dengan klub setelah penampilan memukau di Piala Super Eropa , dini hari tadi . Masa depan Isco sempat menjadi teka-teki dalam beberapa pekan terakhir , lantaran Isco belum memperpanjang kontrak yang kedaluwarsa tahun depan , meski di pengujung musim lalu menegaskan ia tidak akan hengkang . Kini nasib Isco menemui titik terang , dengan keinginannya bertahan di Santiago Bernabeu ."
"Rimanews -   Konsulat Jenderal Republik Indonesia ( KJRI ) Istanbul akan memfasilitasi keinginan para pengusaha Turki yang menyampaikan minatnya mengimpor sekaligus menjalin hubungan bisnis dengan produsen kopi khas Nusantara . Konsul Jenderal RI di Istanbul , Turki , Herry Sudradjat ,   mengatakan ,   pihaknya mengadakan acara makan bersama dengan pelaku usaha sektor kopi yang ada di Istanbul dalam upaya untuk mengetahui seluk beluk potensi dan penetrasi pasar Turki bagi kopi Indonesia . Hadir dalam acara makan malam tersebut ,   importir kopi dari perusahaan Istanbul Kahve , Haci Olabi , Sinerjik Gida , Ipek Gida , kemudian pengurus organisasi pengusaha Turki , Musiad Istanbul , yang beberapa di antara mereka berbisnis kopi . Dia mengemukakan , pangsa pasar Indonesia di Turki terbilang kecil , yakni 208.000 dolar Amerika Serikat ( AS ) atau kurang dari satu persen dari keseluruhan impor kopi Turki senilai USD 146 juta   pada 2015 . Hal ini , dinilainya , tidak sebanding kapasitas Indonesia sebagai produsen sekaligus eksportir di posisi keempat terbesar dunia setelah Brasil , Columbia dan Vietnam . Karena itu , dia menyambut baik kuatnya minat pebisnis Turki untuk menjajaki impor kopi Indonesia . "" Kami siap memfasilitasi keinginan menjalin hubungan bisnis dengan produsen kopi Indonesia , "" ungkapnya . Pada pertemuan tersebut , para importir Turki mengharapkan dapat menjalin hubungan dengan produsen kopi Indonesia yang serius dan bisa dipercaya disamping produk kopi yang berkualitas dan harga kompetitif . Sebagai langkah awal , dia   akan menyediakan sejumlah sampel kopi dari beberapa sentra produksi tanah air , seperti Aceh , Sumatra Utara dan Toraja . Berbagai masukan yang didapat dari kegiatan tersebut nantinya juga akan disampaikan dalam kesempatan forum promosi kopi Aceh yang diadakan di Banda Aceh pada akhir Maret 2017 . Dari pertemuan tersebut , menurut dia , diketahui bahwa para pengusaha importir kopi tidak saja memasarkan produk kopi olahannya di pasar domestik , tetapi juga kawasan sekitar utamanya Timur Tengah dan Asia Tengah . Meski   tidak memproduksi kopi , Turki merupakan tempat lahirnya Turkish Coffee yang mendunia . Dengan populasi 80 juta , negara tersebut juga dikenal dengan tradisi panjang minum kopi . Hal iitu merupakan peluang yang tidak dapat dipandang sebelah mata dalam rangka peningkatan ekspor kopi Indonesia ke pasar global .","Konsulat Jenderal Republik Indonesia ( KJRI ) Istanbul akan memfasilitasi pengusaha Turki yang ingin   mengimpor kopi . Konjen RI di Istanbul , Turki , Herry Sudradjat ,   mengatakan ,   pihaknya mengadakan acara makan bersama dengan pelaku usaha kopi yang ada di Istanbul . Dia mengemukakan , pangsa pasar Indonesia di Turki terbilang kecil , yakni USD 208.000 atau kurang dari satu persen dari keseluruhan impor kopi Turki senilai USD 146 juta   pada 2015 ."
"Yogyakarta ( ANTARA News ) - Anak perusahaan PT Kereta Api Indonesia , PT KA Pariwisata akan menambah destinasi perjalanan menuju Surabaya setelah dua destinasi yang sudah ada sebelumnya , yakni Jakarta - Yogyakarta dan Jakarta - Solo . Presiden Direktur PT Kereta Api Pariwisata Totok Suryono mengatakan KA Pariwisata Priority tujuan Jakarta - Surabaya akan diluncurkan paling lambat pada akhir tahun ini . "" Target ke depannya akan kami kembangkan dalam tahun ini ke arah Semarang - Surabaya . Perkiraan awal Desember ini bisa diluncurkan , "" kata Totok dalam perjalanan Media Gathering Kereta Pariwisata Priority menuju Yogyakarta , Kamis . Totok mengatakan alasan penambahan destinasi ke Surabaya selain untuk menyambut liburan akhir tahun , juga karena banyaknya permintaan dari pelanggan KA Pariwisata . Selain menambah destinasi , KA Pariwisata dalam waktu dekat juga akan menambah sejumlah fasilitas seperti layanan internet wifi gratis dan GPS di video on demand ( VOD ) yang sudah terpasang di masing-masing bangku penumpang . "" Target kalo wifi dalam dua bulan sudah bisa terpasang . Sementara ini kita menjajaki dengan PT Telkom karena sesama BUMN . Selain itu juga GPS agar penumpang bisa tau posisi kereta di stasiun mana , "" kata Totok . Ada pun saat ini KA Pariwisata melayani tujuan Jakarta - Yogyakarta yang terdapat di KA Taksaka pada keberangkatan setiap Jumat pukul 20.45 WIB di Stasiun Gambir dan dari Stasiun Tugu Yogyakarta pada Minggu 20.00 WIB . Sedangkan untuk tujuan Jakarta - Solo , KA Pariwisata terdapat di rangkaian KA Argo Lawu yang diberangkatkan di Stasiun Gambir setiap Jumat pukul 20.15 WIB dan di Stasiun Solo Balapan pada Minggu malam pukul 20.00 WIB . "" Dalam satu hari , kami memberangkatkan tiga gerbong , dua gerbong di Taksaka dan satu di Argo Lawu . Total gerbong KA Pariwisata ada tujuh yang kami punya , "" kata Totok . Tiket KA Pariwisata tujuan Jakarta - Yogyakarta dan Jakarta - Solo dipatok seharga Rp 750 ribu per penumpang dengan fasilitas interior gerbong yang elegan dan mewah terlihat dari dinding kayu jati yang dipasang sepanjang ruang gerbong mulai dari kabin penumpang , kamar mandi dan restorasi . Selain interior yang terkesan mewah , terdapat tv layar besar untuk karaoke dan video on demand ( vod ) layar sentuh di setiap bangku penumpang yang menyajikan hiburan . Untuk makanan dan minuman , penumpang mendapat "" welcome drink "" berupa jus , sup pembuka dan makanan utama .","Anak perusahaan PT Kereta Api Indonesia , PT KA Pariwisata akan menambah destinasi perjalanan menuju Surabaya setelah dua destinasi yang sudah ada sebelumnya , yakni Jakarta - Yogyakarta dan Jakarta - Solo . Presiden Direktur PT Kereta Api Pariwisata Totok Suryono mengatakan KA Pariwisata Priority tujuan Jakarta - Surabaya akan diluncurkan paling lambat akhir tahun ini . Selain menambah destinasi , KA Pariwisata dalam waktu dekat juga akan menambah sejumlah fasilitas ."
"Jakarta , CNN Indonesia - - Komisi Pemberantasan Korupsi ( KPK ) akan segera mengumumkan tersangka baru dalam kasus dugaan suap proyek pengadaan alat pemantau satelit di Badan Keamanan Laut ( Bakamla ) . "" Tunggu konpers saja . Dalam waktu sangat dekat , "" ujar Ketua KPK Agus Rahadjo di Gedung DPR , Jakarta , Selasa ( 13 / 2 ) . Agus masih belum menyampaikan identitas tersangka baru dalam kasus tersebut . Ia hanya berkata , penetapan tersangka baru sudah melalui tahap penyelidikan . "" Kalau penyidikan artinya tersangka , "" ujarnya . Wakil Ketua KPK Basaria Panjaitan membenarkan ada tersangka baru dalam kasus tersebut . Ia berkata , KPK kemungkinan akan memberi keterangan tersebut pada Rabu ( 14 / 2 ) . "" Besok konpersnya , "" ujar Basaria di Gedung DPR , Jakarta . KPK telah membeberkan perkembangan penanganan proyek kasus dugaan suap proyek di Bakamla dalam RDP dengan Komisi III DPR , Jakarta , Senin ( 12 / 2 ) . Selain menyebut seluruh tersangka , KPK juga menyebut satu orang berinisial FA tengah dalam proses penyidikan . Beredar informasi inisial FA yang dimaksud diduga adalah politisi Fraksi Golkar , Fayakhun Andriadi . Hal itu tak lepas dari fakta persidangan kasus dugaan suap Bakamla dengan terdakwa mantan Kepala Biro Perencanaan dan Organisasi Bakamla Nofel Hasan di Pengadilan Tipikor Jakarta , Rabu ( 24 / 1 ) lalu . Saat itu nama Fayakhun Andiadi disebut oleh pengusaha PT Rohde & Schwarz Indonesia , Erwin Aris saat bersaksi . Erwin menyebut Fayakhun diduga turut meminta fee proyek tersebut . Erwin mengaku mantan anggota Komisi I DPR Fraksi Golkar itu disebut meminta uang US$ 300 ribu untuk keperluan Munas Golkar tahun 2016 . Dalam potongan percakapan di WhatsApp yang diungkap dalam persidangan , Fayakhun meminta Erwin memberitahu PT MTI untuk membayarkan US$ 300 ribu atau setara dengan Rp 3 miliar terlebih dulu dari total Rp 12 miliar yang dijanjikan . "" Apa bisa dipecah ( uangnya ) yang cash US$ 300 ribu , diperlukan segera untuk petinggi - petingginya dulu . Umatnya menyusul minggu depan , "" demikian kutipan pesan tersebut . Selain fakta persidangan , dugaan Fayakhun terlibat dalam kasus ini juga dilihat dari status pencegahan ke luar negeri selama enam bulan oleh KPK melalui Ditjen Imigrasi Kemenkumham . Pencegahan yang mulai berlaku sejak 13 Desember itu dilakukan KPK untuk kepentingan pengusutan kasus dugaan suap proyek di Bakamla . ( osc )","KPK akan segera mengumumkan tersangka baru dalam kasus dugaan suap proyek pengadaan alat pemantau satelit di Badan Keamanan Laut ( Bakamla ) . "" Tunggu konpers saja . Dalam waktu sangat dekat , "" ujar Ketua KPK Agus Rahadjo di Gedung DPR , Jakarta , Selasa ( 13 / 2 ) . Agus masih belum menyampaikan identitas tersangka baru dalam kasus tersebut . Ia hanya berkata , penetapan tersangka baru sudah melalui tahap penyelidikan ."
